Date,AZO,BKNG,CMG,NVR,ORLY
2001-07-13,42.79999923706055,46.97999954223633,,158.25,15.600000381469727
2001-07-16,43.25,48.0,,162.89999389648438,15.670000076293945
2001-07-17,44.209999084472656,49.91999816894531,,161.5,15.399999618530273
2001-07-18,46.400001525878906,51.0,,168.5,16.0
2001-07-19,47.0,48.2400016784668,,170.3000030517578,16.229999542236328
2001-07-20,47.70000076293945,48.2400016784668,,171.0,16.43000030517578
2001-07-23,46.70000076293945,49.91999816894531,,171.5,16.530000686645508
2001-07-24,46.02000045776367,47.400001525878906,,166.0,16.614999771118164
2001-07-25,45.79999923706055,44.400001525878906,,164.5,16.71500015258789
2001-07-26,47.130001068115234,48.41999816894531,,163.0,17.045000076293945
2001-07-27,47.720001220703125,47.58000183105469,,162.0,17.25
2001-07-30,47.5,48.65999984741211,,165.0,17.104999542236328
2001-07-31,47.0,50.220001220703125,,170.0,17.18000030517578
2001-08-01,46.29999923706055,54.0,,174.42999267578125,16.579999923706055
2001-08-02,46.0,53.400001525878906,,174.4499969482422,16.885000228881836
2001-08-03,45.400001525878906,51.36000061035156,,172.5,16.600000381469727
2001-08-06,46.0,50.7599983215332,,167.5,15.930000305175781
2001-08-07,45.849998474121094,51.29999923706055,,158.0,16.030000686645508
2001-08-08,45.25,50.7599983215332,,155.05999755859375,15.625
2001-08-09,43.5,47.279998779296875,,155.60000610351562,16.075000762939453
2001-08-10,44.29999923706055,45.599998474121094,,155.0,16.09000015258789
2001-08-13,44.88999938964844,46.13999938964844,,149.2100067138672,16.200000762939453
2001-08-14,45.70000076293945,48.18000030517578,,148.99000549316406,16.174999237060547
2001-08-15,45.5,44.7599983215332,,148.89999389648438,16.28499984741211
2001-08-16,45.79999923706055,37.79999923706055,,155.3000030517578,15.625
2001-08-17,45.290000915527344,38.459999084472656,,154.0,15.600000381469727
2001-08-20,44.70000076293945,39.0,,151.02000427246094,15.375
2001-08-21,44.20000076293945,37.79999923706055,,153.0,15.149999618530273
2001-08-22,43.0,33.65999984741211,,152.6199951171875,14.28499984741211
2001-08-23,43.599998474121094,30.959999084472656,,157.0,14.850000381469727
2001-08-24,45.36000061035156,31.920000076293945,,157.3800048828125,15.180000305175781
2001-08-27,47.0,34.439998626708984,,158.5,15.425000190734863
2001-08-28,46.0,31.799999237060547,,157.47999572753906,15.029999732971191
2001-08-29,45.810001373291016,32.34000015258789,,157.3000030517578,15.225000381469727
2001-08-30,45.08000183105469,31.979999542236328,,161.10000610351562,15.149999618530273
2001-08-31,45.25,32.400001525878906,,161.0,15.470000267028809
2001-09-04,46.560001373291016,32.7599983215332,,159.0,15.449999809265137
2001-09-05,45.560001373291016,29.760000228881836,,161.0,15.399999618530273
2001-09-06,44.04999923706055,29.219999313354492,,164.5,15.529999732971191
2001-09-07,41.81999969482422,27.84000015258789,,161.25,14.175000190734863
2001-09-10,41.15999984741211,29.280000686645508,,155.0,12.5
2001-09-17,38.06999969482422,15.0600004196167,,136.0,11.5
2001-09-18,39.599998474121094,12.180000305175781,,133.6999969482422,11.640000343322754
2001-09-19,42.5,10.800000190734863,,133.30999755859375,11.765000343322754
2001-09-20,42.650001525878906,12.119999885559082,,130.0399932861328,11.895000457763672
2001-09-21,41.75,12.420000076293945,,126.25,11.300000190734863
2001-09-24,44.88999938964844,14.640000343322754,,134.0,12.5
2001-09-25,47.04999923706055,15.0,,133.5,13.414999961853027
2001-09-26,48.33000183105469,15.779999732971191,,132.0800018310547,13.40999984741211
2001-09-27,48.779998779296875,17.100000381469727,,133.0,13.25
2001-09-28,51.29999923706055,20.520000457763672,,138.24000549316406,13.819999694824219
2001-10-01,51.29999923706055,18.65999984741211,,136.0,13.579999923706055
2001-10-02,52.650001525878906,19.31999969482422,,141.0,13.774999618530273
2001-10-03,53.0,23.639999389648438,,142.0,14.350000381469727
2001-10-04,52.2599983215332,23.81999969482422,,147.5,15.170000076293945
2001-10-05,51.75,21.360000610351562,,145.0,14.475000381469727
2001-10-08,52.400001525878906,19.5,,141.97000122070312,14.074999809265137
2001-10-09,53.75,20.280000686645508,,142.60000610351562,14.024999618530273
2001-10-10,54.150001525878906,20.700000762939453,,146.0,14.329999923706055
2001-10-11,55.20000076293945,23.459999084472656,,153.0,14.949999809265137
2001-10-12,54.7599983215332,21.84000015258789,,155.8000030517578,14.34000015258789
2001-10-15,55.20000076293945,21.65999984741211,,154.5,14.569999694824219
2001-10-16,56.75,23.399999618530273,,162.0,14.5
2001-10-17,57.310001373291016,22.799999237060547,,153.0,14.385000228881836
2001-10-18,57.34000015258789,21.780000686645508,,153.0,14.630000114440918
2001-10-19,58.150001525878906,21.84000015258789,,153.0,14.59000015258789
2001-10-22,57.869998931884766,22.260000228881836,,156.25,15.199999809265137
2001-10-23,57.349998474121094,23.100000381469727,,158.5,15.600000381469727
2001-10-24,57.20000076293945,22.979999542236328,,159.25,14.90999984741211
2001-10-25,56.7599983215332,22.799999237060547,,157.0,14.454999923706055
2001-10-26,56.70000076293945,22.739999771118164,,158.5,14.649999618530273
2001-10-29,55.77000045776367,25.200000762939453,,158.1999969482422,14.3149995803833
2001-10-30,54.25,25.260000228881836,,153.25,13.5
2001-10-31,55.900001525878906,27.0,,153.5,13.944999694824219
2001-11-01,57.709999084472656,25.799999237060547,,159.25,14.0
2001-11-02,58.900001525878906,27.0,,163.0,14.125
2001-11-05,60.619998931884766,24.719999313354492,,161.5,14.539999961853027
2001-11-06,62.13999938964844,25.559999465942383,,159.5,14.4399995803833
2001-11-07,62.970001220703125,26.219999313354492,,163.8000030517578,14.359999656677246
2001-11-08,65.30000305175781,26.459999084472656,,170.5,14.109999656677246
2001-11-09,63.599998474121094,26.700000762939453,,168.25,14.305000305175781
2001-11-12,62.5,22.799999237060547,,166.6699981689453,14.354999542236328
2001-11-13,65.4000015258789,26.100000381469727,,171.6999969482422,14.899999618530273
2001-11-14,66.5,25.979999542236328,,174.80999755859375,15.675000190734863
2001-11-15,66.08000183105469,26.219999313354492,,171.10000610351562,16.325000762939453
2001-11-16,63.86000061035156,25.020000457763672,,165.25,16.290000915527344
2001-11-19,64.6500015258789,24.0,,163.52999877929688,16.270000457763672
2001-11-20,66.0,23.8799991607666,,165.6300048828125,16.065000534057617
2001-11-21,64.61000061035156,22.799999237060547,,163.25,15.600000381469727
2001-11-23,65.7699966430664,23.81999969482422,,165.3000030517578,16.03499984741211
