Date,AZO,BKNG,CMG,NVR,ORLY
2001-03-26,27.100000381469727,13.3125,,166.0,9.125
2001-03-27,27.780000686645508,12.9375,,166.1999969482422,9.34375
2001-03-28,27.1200008392334,12.75,,165.60000610351562,9.15625
2001-03-29,27.84000015258789,13.3125,,170.0,9.15625
2001-03-30,28.020000457763672,15.1875,,163.0,9.96875
2001-04-02,27.850000381469727,18.375,,160.5,9.84375
2001-04-03,27.489999771118164,15.1875,,163.0,9.8125
2001-04-04,27.739999771118164,15.75,,165.5,9.96875
2001-04-05,28.479999542236328,17.0625,,167.1999969482422,10.5
2001-04-06,28.149999618530273,16.125,,166.0,10.28125
2001-04-09,28.610000610351562,17.520000457763672,,165.8000030517578,10.175000190734863
2001-04-10,29.399999618530273,18.0,,167.75,10.300000190734863
2001-04-11,29.950000762939453,18.420000076293945,,166.75,10.454999923706055
2001-04-12,29.0,18.600000381469727,,168.49000549316406,10.545000076293945
2001-04-16,28.700000762939453,18.360000610351562,,165.6999969482422,10.404999732971191
2001-04-17,29.100000381469727,18.780000686645508,,165.0,10.5
2001-04-18,29.940000534057617,19.799999237060547,,168.75,10.529999732971191
2001-04-19,29.729999542236328,22.020000457763672,,175.60000610351562,10.949999809265137
2001-04-20,29.579999923706055,22.920000076293945,,170.60000610351562,10.6899995803833
2001-04-23,30.149999618530273,19.920000076293945,,174.5,10.324999809265137
2001-04-24,29.510000228881836,20.639999389648438,,183.0,10.895000457763672
2001-04-25,29.700000762939453,21.600000381469727,,192.75,11.425000190734863
2001-04-26,30.059999465942383,23.219999313354492,,190.25,11.819999694824219
2001-04-27,30.5,25.200000762939453,,196.0,12.0600004196167
2001-04-30,31.34000015258789,29.100000381469727,,190.6199951171875,11.824999809265137
2001-05-01,31.979999542236328,39.540000915527344,,189.5,11.970000267028809
2001-05-02,31.6200008392334,41.7599983215332,,189.0,11.774999618530273
2001-05-03,31.469999313354492,34.86000061035156,,185.0,11.555000305175781
2001-05-04,31.0,36.47999954223633,,185.25,11.699999809265137
2001-05-07,31.010000228881836,31.799999237060547,,192.1300048828125,11.300000190734863
2001-05-08,31.239999771118164,31.139999389648438,,197.0,11.420000076293945
2001-05-09,30.6200008392334,28.559999465942383,,194.5,11.0600004196167
2001-05-10,30.950000762939453,29.040000915527344,,203.0,11.175000190734863
2001-05-11,31.31999969482422,28.860000610351562,,192.60000610351562,11.194999694824219
2001-05-14,31.81999969482422,25.799999237060547,,201.0,11.024999618530273
2001-05-15,31.760000228881836,26.399999618530273,,200.0,11.25
2001-05-16,31.8799991607666,29.81999969482422,,197.5,11.225000381469727
2001-05-17,32.849998474121094,29.940000534057617,,195.5,11.470000267028809
2001-05-18,32.540000915527344,29.639999389648438,,194.9499969482422,11.885000228881836
2001-05-21,33.95000076293945,34.86000061035156,,186.02999877929688,12.890000343322754
2001-05-22,33.220001220703125,33.2400016784668,,182.5,12.5
2001-05-23,32.58000183105469,31.5,,180.0,12.079999923706055
2001-05-24,33.0099983215332,30.65999984741211,,183.5,12.274999618530273
2001-05-25,32.849998474121094,31.200000762939453,,177.49000549316406,12.154999732971191
