Date,AZO,BKNG,CMG,NVR,ORLY
2000-11-10,26.5,22.875,,102.0,9.0
2000-11-13,26.8125,21.0,,97.98999786376953,8.90625
2000-11-14,27.6875,21.0,,102.0,8.9375
2000-11-15,27.0,19.125,,100.98999786376953,9.0
2000-11-16,27.1875,18.75,,108.30000305175781,9.0625
2000-11-17,27.25,17.0625,,101.83999633789062,9.5
2000-11-20,27.0625,15.9375,,97.0,9.5
2000-11-21,27.4375,16.875,,91.97000122070312,9.4375
2000-11-22,27.0,16.5,,88.47000122070312,9.46875
2000-11-24,26.5625,16.5,,87.0,9.5
2000-11-27,27.4375,17.25,,91.5,9.6875
2000-11-28,27.1875,15.1875,,90.3499984741211,9.5
2000-11-29,26.375,16.5,,93.30000305175781,9.40625
2000-11-30,26.1875,15.1875,,94.5,8.5625
2000-12-01,26.3125,15.375,,93.25,9.21875
2000-12-04,26.3125,14.25,,92.98999786376953,9.0
2000-12-05,26.25,14.4375,,103.98999786376953,9.25
2000-12-06,26.125,12.75,,103.25,8.8125
2000-12-07,25.75,11.625,,102.0,8.8125
2000-12-08,25.6875,15.5625,,108.48999786376953,9.25
2000-12-11,25.375,16.5,,109.98999786376953,10.1875
2000-12-12,25.5,14.25,,109.94000244140625,11.125
2000-12-13,25.4375,13.875,,107.0,11.0625
2000-12-14,26.0,13.875,,106.5,11.125
2000-12-15,25.9375,13.5,,105.0,11.0
2000-12-18,26.4375,12.375,,109.98999786376953,11.09375
2000-12-19,26.4375,10.6875,,109.94999694824219,11.3125
2000-12-20,26.3125,8.625,,106.75,11.1875
2000-12-21,26.75,9.0,,106.19000244140625,11.5
2000-12-22,27.25,8.25,,107.69999694824219,11.625
2000-12-26,27.3125,7.875,,114.56999969482422,12.25
2000-12-27,27.625,9.375,,125.75,12.3125
2000-12-28,27.625,8.625,,126.0,12.53125
2000-12-29,28.5,8.625,,128.74000549316406,13.625
2001-01-02,28.3125,9.1875,,124.08999633789062,13.59375
2001-01-03,28.75,11.25,,122.5,13.125
2001-01-04,29.0,12.375,,123.0,13.1875
2001-01-05,28.9375,12.0,,124.5,13.03125
2001-01-08,28.8125,10.5,,137.5,13.0625
2001-01-09,28.875,10.875,,137.0,12.71875
2001-01-10,28.9375,13.3125,,132.0,12.625
2001-01-11,28.875,16.3125,,129.0,12.9375
2001-01-12,28.875,18.5625,,129.25,12.90625
2001-01-16,29.375,21.5625,,129.25,12.8125
2001-01-17,29.75,24.9375,,130.0,13.25
2001-01-18,29.5625,19.875,,129.0,12.875
2001-01-19,28.75,18.375,,127.5,12.9375
2001-01-22,27.125,17.0625,,118.25,12.5
2001-01-23,26.875,16.5,,115.0,12.25
2001-01-24,26.8125,17.25,,116.25,11.375
2001-01-25,26.9375,16.3125,,118.5,10.75
2001-01-26,26.8125,15.84375,,115.5199966430664,10.75
2001-01-29,27.489999771118164,16.3125,,115.0,11.125
2001-01-30,27.040000915527344,18.375,,114.5,11.125
2001-01-31,26.690000534057617,18.75,,119.5,11.5625
2001-02-01,26.149999618530273,17.4375,,119.75,11.4375
2001-02-02,26.200000762939453,17.625,,119.5,11.5
2001-02-05,25.950000762939453,16.5,,124.5,10.9375
2001-02-06,25.540000915527344,17.8125,,134.89999389648438,11.0
2001-02-07,25.5,17.625,,134.25,11.125
2001-02-08,25.280000686645508,19.3125,,134.94000244140625,11.0
2001-02-09,25.110000610351562,18.9375,,131.25,10.59375
2001-02-12,25.469999313354492,16.875,,139.0,11.0
2001-02-13,26.100000381469727,17.25,,143.0,10.125
2001-02-14,26.270000457763672,16.5,,145.0,10.125
2001-02-15,26.100000381469727,18.0,,149.02999877929688,10.28125
2001-02-16,26.020000457763672,17.625,,147.6999969482422,10.03125
2001-02-20,26.06999969482422,17.15625,,143.8000030517578,10.5
2001-02-21,25.68000030517578,15.9375,,142.0,10.0625
2001-02-22,24.889999389648438,14.4375,,138.0,10.21875
2001-02-23,25.5,17.4375,,135.75,9.75
2001-02-26,25.719999313354492,17.625,,147.1699981689453,10.0
2001-02-27,25.950000762939453,17.25,,149.24000549316406,9.75
2001-02-28,26.0,16.875,,148.5,9.75
2001-03-01,26.100000381469727,15.9375,,147.5,9.4375
2001-03-02,26.3799991607666,15.75,,154.6699981689453,9.4375
2001-03-05,26.649999618530273,15.9375,,157.0,9.71875
2001-03-06,26.600000381469727,16.6875,,163.4199981689453,9.335938453674316
2001-03-07,27.549999237060547,16.875,,166.5,9.5625
2001-03-08,28.489999771118164,16.3125,,163.24000549316406,9.90625
2001-03-09,27.790000915527344,15.5625,,159.0,9.5
2001-03-12,27.75,14.4375,,158.02999877929688,9.5
2001-03-13,27.399999618530273,14.25,,154.0,9.5
2001-03-14,27.170000076293945,13.6875,,153.50999450683594,9.6875
2001-03-15,26.920000076293945,14.625,,155.0,9.5625
2001-03-16,27.100000381469727,14.4375,,158.0,9.78125
2001-03-19,27.059999465942383,13.125,,155.0,9.59375
2001-03-20,28.200000762939453,13.5,,163.0,9.65625
2001-03-21,26.979999542236328,13.3125,,161.9499969482422,9.46875
2001-03-22,26.610000610351562,13.3125,,158.0,9.375
2001-03-23,26.799999237060547,13.875,,160.9600067138672,9.375
2001-03-26,27.239999771118164,14.0625,,166.0,9.40625
2001-03-27,27.8799991607666,13.5,,168.25,9.5
2001-03-28,27.610000610351562,12.9375,,166.5,9.46875
2001-03-29,28.09000015258789,13.3125,,173.13999938964844,9.46875
2001-03-30,28.149999618530273,15.375,,178.5,10.0
2001-04-02,28.489999771118164,20.25,,166.0,10.0625
2001-04-03,27.979999542236328,17.4375,,167.24000549316406,9.851563453674316
2001-04-04,27.920000076293945,16.5,,168.0,10.0
2001-04-05,28.579999923706055,18.0,,171.38999938964844,10.5
2001-04-06,28.350000381469727,18.0,,167.49000549316406,10.5
2001-04-09,28.700000762939453,18.0,,170.24000549316406,10.375
2001-04-10,29.75,18.719999313354492,,169.97000122070312,10.395000457763672
2001-04-11,29.979999542236328,19.5,,169.0,10.625
2001-04-12,29.5,18.65999984741211,,170.0,10.545000076293945
2001-04-16,29.200000762939453,19.020000457763672,,167.5,10.579999923706055
2001-04-17,29.110000610351562,19.200000762939453,,167.0,10.579999923706055
2001-04-18,29.989999771118164,20.100000381469727,,171.60000610351562,10.899999618530273
2001-04-19,29.829999923706055,24.299999237060547,,176.0,11.0
2001-04-20,29.950000762939453,24.299999237060547,,178.0,10.949999809265137
2001-04-23,30.149999618530273,22.5,,178.0,10.75
2001-04-24,30.200000762939453,21.299999237060547,,184.0,10.975000381469727
2001-04-25,29.950000762939453,23.100000381469727,,196.0,11.425000190734863
2001-04-26,30.239999771118164,23.8799991607666,,193.99000549316406,11.885000228881836
2001-04-27,30.90999984741211,25.200000762939453,,196.0,12.399999618530273
2001-04-30,31.950000762939453,29.219999313354492,,199.91000366210938,12.005000114440918
2001-05-01,31.979999542236328,40.31999969482422,,192.0,11.975000381469727
2001-05-02,31.899999618530273,46.7400016784668,,194.0,11.949999809265137
2001-05-03,31.549999237060547,37.79999923706055,,187.5,11.75
2001-05-04,31.299999237060547,37.5,,185.5,11.8149995803833
2001-05-07,31.299999237060547,36.36000061035156,,195.6999969482422,11.725000381469727
2001-05-08,31.260000228881836,36.0,,197.39999389648438,11.774999618530273
2001-05-09,31.149999618530273,30.1200008392334,,196.5,11.625
2001-05-10,31.479999542236328,30.0,,203.0,11.75
2001-05-11,31.649999618530273,29.639999389648438,,205.02999877929688,11.395000457763672
2001-05-14,31.950000762939453,28.860000610351562,,203.0,11.300000190734863
2001-05-15,31.899999618530273,29.940000534057617,,202.0,11.475000381469727
2001-05-16,32.0,30.18000030517578,,199.4499969482422,11.609999656677246
2001-05-17,33.25,30.420000076293945,,198.10000610351562,11.600000381469727
2001-05-18,32.849998474121094,31.139999389648438,,196.5500030517578,12.0
2001-05-21,33.95000076293945,34.91999816894531,,194.9499969482422,13.0
2001-05-22,33.95000076293945,35.70000076293945,,185.0,13.125
2001-05-23,33.150001525878906,33.41999816894531,,184.4499969482422,12.619999885559082
2001-05-24,33.95000076293945,31.020000457763672,,185.5,12.3100004196167
2001-05-25,33.18000030517578,32.040000915527344,,182.0,12.399999618530273
2001-05-29,33.279998779296875,31.139999389648438,,175.5,12.375
2001-05-30,33.18000030517578,30.0,,172.74000549316406,12.5
